example_id                                                                                                        | status  | run_time        |
----------------------------------------------------------------------------------------------------------------- | ------- | --------------- |
./spec/components/account_dropdown_component_spec.rb[1:1:1]                                                       | passed  | 0.00722 seconds |
./spec/components/account_dropdown_component_spec.rb[1:1:2:1]                                                     | passed  | 0.00658 seconds |
./spec/components/account_dropdown_component_spec.rb[1:2:1:1]                                                     | passed  | 0.01842 seconds |
./spec/components/account_dropdown_component_spec.rb[1:2:2:1]                                                     | passed  | 0.00963 seconds |
./spec/components/account_dropdown_component_spec.rb[1:3:1:1]                                                     | passed  | 0.01597 seconds |
./spec/components/account_dropdown_component_spec.rb[1:4:1]                                                       | passed  | 0.0096 seconds  |
./spec/components/account_dropdown_component_spec.rb[1:5:1:1]                                                     | passed  | 0.00581 seconds |
./spec/components/account_dropdown_component_spec.rb[1:5:2:1]                                                     | passed  | 0.00457 seconds |
./spec/components/attachment/file_field_component_spec.rb[1:1:1]                                                  | passed  | 0.04213 seconds |
./spec/components/attachment/file_field_component_spec.rb[1:1:2]                                                  | passed  | 0.04286 seconds |
./spec/components/attachment/file_field_component_spec.rb[1:1:3]                                                  | passed  | 0.3281 seconds  |
./spec/components/attachment/file_field_component_spec.rb[1:2:1]                                                  | passed  | 0.06642 seconds |
./spec/components/attachment/file_field_component_spec.rb[1:2:2]                                                  | passed  | 0.05594 seconds |
./spec/components/attachment/file_field_component_spec.rb[1:2:3]                                                  | passed  | 0.09149 seconds |
./spec/components/attachment/file_field_component_spec.rb[1:3:1]                                                  | passed  | 0.17235 seconds |
./spec/components/attachment/file_field_component_spec.rb[1:4:1]                                                  | passed  | 0.00402 seconds |
./spec/components/attachment/file_field_component_spec.rb[1:4:2]                                                  | passed  | 0.00415 seconds |
./spec/components/attachment/file_field_component_spec.rb[1:4:3]                                                  | passed  | 0.00379 seconds |
./spec/components/attachment/file_field_component_spec.rb[1:5:1]                                                  | passed  | 0.0158 seconds  |
./spec/components/attachment/file_field_component_spec.rb[1:5:2]                                                  | passed  | 0.00772 seconds |
./spec/components/attachment/file_field_component_spec.rb[1:6:1:1]                                                | passed  | 0.02352 seconds |
./spec/components/attachment/file_field_component_spec.rb[1:6:2:1]                                                | passed  | 0.00487 seconds |
./spec/components/attachment/file_field_component_spec.rb[1:7:1:1]                                                | passed  | 0.16717 seconds |
./spec/components/attachment/file_field_component_spec.rb[1:7:2:1]                                                | passed  | 0.17648 seconds |
./spec/components/attachment/file_field_component_spec.rb[1:7:3:1]                                                | passed  | 0.16752 seconds |
